B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 1
B06, Trade, 1.700, 120, B06, S03, 1
S01, Trade, 114.533, 165, S01, B23, 1
S01, Trade, 121.800, 160, B26, S01, 1
S01, Trade, 125.717, 166, S01, B21, 1
S01, Trade, 132.750, 171, S01, B29, 1
S01, Trade, 138.317, 165, S01, B25, 1
S01, Trade, 140.083, 163, B26, S01, 1
S01, Trade, 146.117, 175, S01, B29, 1
S01, Trade, 151.417, 167, S01, B24, 1
S01, Trade, 156.200, 174, S01, B21, 1
S01, Trade, 159.583, 170, B26, S01, 1
S01, Trade, 166.983, 170, S01, B27, 1
S01, Trade, 170.217, 165, B14, S01, 1
S01, Trade, 176.350, 165, S01, B29, 1
S01, Trade, 184.000, 174, S01, B29, 1
S01, Trade, 188.700, 183, S01, B25, 1
S01, Trade, 199.667, 174, S01, B25, 1
S01, Trade, 202.483, 172, S01, B20, 1
S01, Trade, 211.700, 177, B23, S01, 1
S01, Trade, 220.517, 176, S01, B19, 1
S01, Trade, 225.900, 172, S01, B25, 1
S01, Trade, 228.467, 174, B24, S01, 1
S01, Trade, 234.967, 176, S01, B16, 1
S01, Trade, 242.517, 176, B24, S01, 1
S01, Trade, 247.067, 170, S01, B26, 1
S01, Trade, 249.117, 182, S01, B19, 1
S01, Trade, 266.667, 179, S01, B28, 1
S01, Trade, 268.167, 179, S01, B29, 1
S01, Trade, 279.417, 175, S01, B21, 1
S01, Trade, 284.617, 178, S01, B16, 1
S01, Trade, 291.450, 175, S01, B16, 1
S01, Trade, 296.817, 176, S01, B29, 1
S02, 28
S02, Trade, 4.417, 140, B22, S02, 1
S02, Trade, 13.867, 150, S02, B29, 1
S02, Trade, 25.967, 144, B22, S02, 1
S02, Trade, 31.367, 152, B24, S02, 1
S02, Trade, 43.233, 159, B16, S02, 1
S02, Trade, 54.150, 154, B26, S02, 1
S02, Trade, 65.850, 158, B23, S02, 1
S02, Trade, 81.083, 161, B24, S02, 1
S02, Trade, 88.650, 167, B26, S02, 1
S02, Trade, 97.400, 160, B26, S02, 1
S02, Trade, 99.250, 159, B22, S02, 1
S02, Trade, 109.983, 147, B26, S02, 1
S02, Trade, 124.117, 161, S02, B16, 1
S02, Trade, 132.600, 161, B14, S02, 1
S02, Trade, 153.650, 167, B24, S02, 1
S02, Trade, 160.233, 164, B14, S02, 1
S02, Trade, 164.250, 169, B24, S02, 1
S02, Trade, 171.400, 162, B26, S02, 1
S02, Trade, 185.617, 156, B24, S02, 1
S02, Trade, 199.483, 168, B14, S02, 1
S02, Trade, 217.633, 171, S02, B16, 1
S02, Trade, 227.817, 173, B26, S02, 1
S02, Trade, 231.917, 174, S02, B29, 1
S02, Trade, 234.267, 176, B24, S02, 1
S02, Trade, 244.583, 171, B23, S02, 1
S02, Trade, 275.917, 175, B26, S02, 1
S02, Trade, 296.617, 174, B23, S02, 1
S02, Trade, 298.700, 179, B26, S02, 1
S03, 54
S03, Trade, 1.700, 120, B06, S03, 1
S03, Trade, 7.783, 148, B24, S03, 1
S03, Trade, 11.250, 144, B26, S03, 1
S03, Trade, 19.717, 153, B24, S03, 1
S03, Trade, 23.917, 145, B23, S03, 1
S03, Trade, 27.367, 138, B11, S03, 1
S03, Trade, 33.100, 152, B22, S03, 1
S03, Trade, 39.000, 152, B14, S03, 1
S03, Trade, 41.483, 154, B15, S03, 1
S03, Trade, 53.033, 147, B23, S03, 1
S03, Trade, 61.333, 155, B26, S03, 1
S03, Trade, 62.750, 156, B15, S03, 1
S03, Trade, 71.067, 158, B23, S03, 1
S03, Trade, 74.200, 155, B14, S03, 1
S03, Trade, 76.817, 143, B20, S03, 1
S03, Trade, 84.683, 159, B23, S03, 1
S03, Trade, 87.133, 171, B26, S03, 1
S03, Trade, 93.983, 152, B19, S03, 1
S03, Trade, 103.217, 148, B24, S03, 1
S03, Trade, 105.150, 144, B10, S03, 1
S03, Trade, 108.350, 143, B22, S03, 1
S03, Trade, 118.400, 149, B14, S03, 1
S03, Trade, 128.033, 171, B22, S03, 1
S03, Trade, 132.117, 168, B16, S03, 1
S03, Trade, 136.183, 167, B23, S03, 1
S03, Trade, 139.017, 157, B15, S03, 1
S03, Trade, 147.350, 168, B24, S03, 1
S03, Trade, 150.867, 162, B26, S03, 1
S03, Trade, 154.067, 165, B22, S03, 1
S03, Trade, 160.467, 166, S03, B29, 1
S03, Trade, 164.417, 167, B23, S03, 1
S03, Trade, 167.283, 168, B22, S03, 1
S03, Trade, 174.367, 162, B17, S03, 1
S03, Trade, 183.717, 173, B16, S03, 1
S03, Trade, 191.067, 174, B26, S03, 1
S03, Trade, 191.383, 155, B11, S03, 1
S03, Trade, 201.933, 160, B26, S03, 1
S03, Trade, 213.183, 174, B23, S03, 1
S03, Trade, 216.967, 167, B14, S03, 1
S03, Trade, 219.600, 173, B23, S03, 1
S03, Trade, 222.767, 159, B14, S03, 1
S03, Trade, 232.033, 170, B23, S03, 1
S03, Trade, 240.817, 171, B14, S03, 1
S03, Trade, 241.917, 168, B13, S03, 1
S03, Trade, 250.700, 182, B24, S03, 1
S03, Trade, 254.717, 174, B26, S03, 1
S03, Trade, 258.667, 168, B14, S03, 1
S03, Trade, 267.683, 174, B14, S03, 1
S03, Trade, 268.033, 177, B15, S03, 1
S03, Trade, 273.033, 174, B17, S03, 1
S03, Trade, 279.667, 172, B13, S03, 1
S03, Trade, 282.550, 171, B22, S03, 1
S03, Trade, 290.583, 170, B12, S03, 1
S03, Trade, 297.150, 173, B13, S03, 1
S04, 51
S04, Trade, 11.850, 155, S04, B19, 1
S04, Trade, 14.433, 149, B26, S04, 1
S04, Trade, 21.200, 148, S04, B21, 1
S04, Trade, 24.867, 145, S04, B17, 1
S04, Trade, 27.467, 148, S04, B19, 1
S04, Trade, 32.667, 158, B16, S04, 1
S04, Trade, 41.167, 159, S04, B19, 1
S04, Trade, 43.667, 158, S04, B29, 1
S04, Trade, 48.517, 154, B24, S04, 1
S04, Trade, 53.833, 153, S04, B29, 1
S04, Trade, 58.367, 161, S04, B27, 1
S04, Trade, 65.267, 159, B22, S04, 1
S04, Trade, 71.917, 167, S04, B25, 1
S04, Trade, 73.267, 166, S04, B27, 1
S04, Trade, 80.850, 162, S04, B25, 1
S04, Trade, 93.867, 161, B20, S04, 1
S04, Trade, 108.933, 141, B09, S04, 1
S04, Trade, 110.750, 151, S04, B18, 1
S04, Trade, 115.833, 165, B23, S04, 1
S04, Trade, 125.067, 164, S04, B29, 1
S04, Trade, 133.933, 171, S04, B27, 1
S04, Trade, 140.200, 164, S04, B16, 1
S04, Trade, 143.383, 168, S04, B20, 1
S04, Trade, 151.600, 168, S04, B16, 1
S04, Trade, 156.867, 176, S04, B25, 1
S04, Trade, 159.350, 170, B23, S04, 1
S04, Trade, 166.683, 171, S04, B26, 1
S04, Trade, 169.367, 167, S04, B29, 1
S04, Trade, 174.750, 166, S04, B20, 1
S04, Trade, 177.883, 163, B14, S04, 1
S04, Trade, 185.333, 169, S04, B23, 1
S04, Trade, 189.667, 173, S04, B24, 1
S04, Trade, 197.283, 174, S04, B17, 1
S04, Trade, 198.317, 172, B23, S04, 1
S04, Trade, 204.133, 169, S04, B25, 1
S04, Trade, 211.733, 178, S04, B22, 1
S04, Trade, 216.350, 176, S04, B29, 1
S04, Trade, 219.450, 174, S04, B26, 1
S04, Trade, 223.350, 173, S04, B21, 1
S04, Trade, 230.133, 176, S04, B27, 1
S04, Trade, 236.067, 176, S04, B25, 1
S04, Trade, 240.067, 177, S04, B26, 1
S04, Trade, 243.233, 178, S04, B20, 1
S04, Trade, 254.133, 185, S04, B29, 1
S04, Trade, 256.250, 175, S04, B21, 1
S04, Trade, 258.917, 171, S04, B25, 1
S04, Trade, 270.250, 174, S04, B29, 1
S04, Trade, 272.333, 180, B24, S04, 1
S04, Trade, 281.850, 191, S04, B25, 1
S04, Trade, 290.650, 177, S04, B27, 1
S04, Trade, 297.350, 184, S04, B20, 1
S05, 10
S05, Trade, 20.683, 140, S05, B27, 1
S05, Trade, 41.733, 160, S05, B24, 1
S05, Trade, 47.133, 154, S05, B22, 1
S05, Trade, 104.600, 147, B26, S05, 1
S05, Trade, 170.717, 164, B23, S05, 1
S05, Trade, 230.767, 174, B22, S05, 1
S05, Trade, 244.067, 173, S05, B28, 1
S05, Trade, 250.833, 181, B22, S05, 1
S05, Trade, 265.933, 177, B21, S05, 1
S05, Trade, 285.150, 178, B22, S05, 1
S06, 52
S06, Trade, 4.700, 147, S06, B17, 1
S06, Trade, 11.133, 154, S06, B25, 1
S06, Trade, 16.267, 155, S06, B16, 1
S06, Trade, 23.267, 147, S06, B25, 1
S06, Trade, 25.317, 145, S06, B29, 1
S06, Trade, 33.567, 159, S06, B29, 1
S06, Trade, 40.733, 159, S06, B21, 1
S06, Trade, 44.033, 163, S06, B25, 1
S06, Trade, 50.483, 154, S06, B16, 1
S06, Trade, 52.517, 154, S06, B16, 1
S06, Trade, 56.233, 155, S06, B21, 1
S06, Trade, 62.983, 157, B26, S06, 1
S06, Trade, 67.200, 164, B24, S06, 1
S06, Trade, 76.367, 164, S06, B27, 1
S06, Trade, 77.867, 162, B19, S06, 1
S06, Trade, 87.283, 173, S06, B27, 1
S06, Trade, 95.267, 162, S06, B29, 1
S06, Trade, 100.600, 160, S06, B25, 1
S06, Trade, 102.450, 161, S06, B29, 1
S06, Trade, 109.067, 142, S06, B20, 1
S06, Trade, 114.983, 166, S06, B27, 1
S06, Trade, 122.833, 166, S06, B27, 1
S06, Trade, 125.300, 163, B24, S06, 1
S06, Trade, 131.967, 172, S06, B25, 1
S06, Trade, 137.000, 167, S06, B21, 1
S06, Trade, 144.000, 168, S06, B16, 1
S06, Trade, 151.067, 166, S06, B25, 1
S06, Trade, 155.617, 175, S06, B19, 1
S06, Trade, 156.833, 175, S06, B29, 1
S06, Trade, 165.800, 171, S06, B16, 1
S06, Trade, 169.700, 166, S06, B27, 1
S06, Trade, 178.583, 162, B23, S06, 1
S06, Trade, 183.233, 184, S06, B25, 1
S06, Trade, 186.367, 169, S06, B19, 1
S06, Trade, 191.933, 174, B16, S06, 1
S06, Trade, 195.383, 172, S06, B24, 1
S06, Trade, 199.183, 171, B24, S06, 1
S06, Trade, 203.833, 168, B17, S06, 1
S06, Trade, 212.000, 179, S06, B27, 1
S06, Trade, 218.000, 176, S06, B25, 1
S06, Trade, 219.650, 175, S06, B29, 1
S06, Trade, 225.500, 171, B21, S06, 1
S06, Trade, 234.767, 175, B26, S06, 1
S06, Trade, 237.900, 183, S06, B25, 1
S06, Trade, 241.783, 176, S06, B19, 1
S06, Trade, 253.700, 182, B28, S06, 1
S06, Trade, 261.467, 186, S06, B27, 1
S06, Trade, 271.200, 175, S06, B25, 1
S06, Trade, 274.617, 182, S06, B19, 1
S06, Trade, 278.033, 176, B23, S06, 1
S06, Trade, 291.100, 176, S06, B29, 1
S06, Trade, 293.767, 182, S06, B16, 1
S07, 21
S07, Trade, 7.800, 147, B22, S07, 1
S07, Trade, 18.817, 153, B22, S07, 1
S07, Trade, 37.100, 158, B22, S07, 1
S07, Trade, 47.233, 154, S07, B25, 1
S07, Trade, 59.217, 158, B22, S07, 1
S07, Trade, 70.300, 155, B14, S07, 1
S07, Trade, 75.983, 161, B26, S07, 1
S07, Trade, 88.750, 167, B24, S07, 1
S07, Trade, 117.950, 161, B24, S07, 1
S07, Trade, 159.650, 165, B24, S07, 1
S07, Trade, 171.750, 172, S07, B16, 1
S07, Trade, 175.317, 161, B26, S07, 1
S07, Trade, 180.683, 173, B16, S07, 1
S07, Trade, 187.667, 163, B26, S07, 1
S07, Trade, 191.117, 173, B23, S07, 1
S07, Trade, 218.417, 169, B24, S07, 1
S07, Trade, 231.567, 171, B14, S07, 1
S07, Trade, 239.383, 178, B22, S07, 1
S07, Trade, 274.233, 175, B14, S07, 1
S07, Trade, 276.600, 176, B22, S07, 1
S07, Trade, 279.800, 172, B14, S07, 1
S08, 8
S08, Trade, 5.917, 142, B23, S08, 1
S08, Trade, 11.767, 153, S08, B17, 1
S08, Trade, 42.650, 161, B26, S08, 1
S08, Trade, 154.367, 163, B14, S08, 1
S08, Trade, 171.383, 169, S08, B20, 1
S08, Trade, 192.033, 179, S08, B25, 1
S08, Trade, 204.733, 165, B23, S08, 1
S08, Trade, 230.783, 172, B23, S08, 1
S09, 60
S09, Trade, 2.933, 141, B15, S09, 1
S09, Trade, 9.933, 145, B14, S09, 1
S09, Trade, 11.050, 146, B23, S09, 1
S09, Trade, 15.717, 147, B22, S09, 1
S09, Trade, 20.983, 137, B11, S09, 1
S09, Trade, 26.350, 139, B24, S09, 1
S09, Trade, 33.467, 151, B23, S09, 1
S09, Trade, 38.900, 157, B23, S09, 1
S09, Trade, 46.617, 159, B23, S09, 1
S09, Trade, 49.617, 141, B14, S09, 1
S09, Trade, 50.433, 141, B15, S09, 1
S09, Trade, 60.533, 155, B24, S09, 1
S09, Trade, 61.950, 159, B17, S09, 1
S09, Trade, 70.783, 157, B24, S09, 1
S09, Trade, 73.183, 162, B16, S09, 1
S09, Trade, 76.100, 160, B22, S09, 1
S09, Trade, 83.817, 156, B22, S09, 1
S09, Trade, 91.000, 164, B22, S09, 1
S09, Trade, 93.167, 149, B14, S09, 1
S09, Trade, 99.000, 162, B23, S09, 1
S09, Trade, 103.917, 147, B14, S09, 1
S09, Trade, 110.950, 150, B24, S09, 1
S09, Trade, 113.483, 173, B22, S09, 1
S09, Trade, 118.567, 148, B11, S09, 1
S09, Trade, 126.817, 164, B22, S09, 1
S09, Trade, 128.500, 171, B24, S09, 1
S09, Trade, 133.450, 151, B15, S09, 1
S09, Trade, 140.917, 162, B22, S09, 1
S09, Trade, 141.217, 161, B24, S09, 1
S09, Trade, 149.050, 163, B14, S09, 1
S09, Trade, 156.917, 168, B27, S09, 1
S09, Trade, 161.033, 161, B22, S09, 1
S09, Trade, 163.533, 171, B16, S09, 1
S09, Trade, 169.783, 165, B15, S09, 1
S09, Trade, 176.767, 164, B24, S09, 1
S09, Trade, 182.100, 178, B20, S09, 1
S09, Trade, 184.250, 166, B14, S09, 1
S09, Trade, 189.550, 172, B22, S09, 1
S09, Trade, 196.517, 171, B26, S09, 1
S09, Trade, 198.767, 173, B22, S09, 1
S09, Trade, 205.367, 164, B22, S09, 1
S09, Trade, 212.817, 176, B16, S09, 1
S09, Trade, 215.117, 159, B24, S09, 1
S09, Trade, 219.150, 175, B22, S09, 1
S09, Trade, 221.483, 159, B14, S09, 1
S09, Trade, 228.500, 173, B22, S09, 1
S09, Trade, 232.350, 158, B11, S09, 1
S09, Trade, 240.700, 173, B28, S09, 1
S09, Trade, 245.083, 168, B13, S09, 1
S09, Trade, 247.133, 169, B13, S09, 1
S09, Trade, 253.850, 179, B23, S09, 1
S09, Trade, 260.783, 183, B22, S09, 1
S09, Trade, 264.683, 181, B16, S09, 1
S09, Trade, 269.017, 171, B13, S09, 1
S09, Trade, 276.617, 176, B23, S09, 1
S09, Trade, 278.050, 173, B14, S09, 1
S09, Trade, 286.933, 172, B13, S09, 1
S09, Trade, 289.233, 176, B15, S09, 1
S09, Trade, 295.800, 174, B17, S09, 1
S09, Trade, 299.867, 172, B26, S09, 1
S10, 49
S10, Trade, 4.117, 142, S10, B25, 1
S10, Trade, 7.750, 156, B16, S10, 1
S10, Trade, 14.600, 151, S10, B21, 1
S10, Trade, 21.833, 150, S10, B16, 1
S10, Trade, 24.433, 146, S10, B15, 1
S10, Trade, 29.917, 150, S10, B21, 1
S10, Trade, 35.133, 159, S10, B26, 1
S10, Trade, 38.417, 162, S10, B29, 1
S10, Trade, 44.850, 161, S10, B21, 1
S10, Trade, 53.933, 154, S10, B20, 1
S10, Trade, 56.300, 156, S10, B16, 1
S10, Trade, 65.883, 160, S10, B25, 1
S10, Trade, 71.467, 165, S10, B19, 1
S10, Trade, 73.517, 167, S10, B22, 1
S10, Trade, 78.200, 165, S10, B29, 1
S10, Trade, 85.317, 164, S10, B25, 1
S10, Trade, 92.183, 164, S10, B16, 1
S10, Trade, 100.850, 161, S10, B16, 1
S10, Trade, 107.533, 144, S10, B23, 1
S10, Trade, 109.217, 145, S10, B15, 1
S10, Trade, 114.550, 166, S10, B25, 1
S10, Trade, 122.217, 162, S10, B29, 1
S10, Trade, 123.417, 165, S10, B19, 1
S10, Trade, 128.783, 171, S10, B26, 1
S10, Trade, 137.467, 166, S10, B22, 1
S10, Trade, 140.667, 163, S10, B27, 1
S10, Trade, 146.067, 169, S10, B26, 1
S10, Trade, 153.983, 167, S10, B26, 1
S10, Trade, 160.617, 177, S10, B27, 1
S10, Trade, 170.700, 173, B21, S10, 1
S10, Trade, 180.233, 170, S10, B24, 1
S10, Trade, 187.033, 174, B16, S10, 1
S10, Trade, 194.833, 173, S10, B27, 1
S10, Trade, 204.233, 170, S10, B27, 1
S10, Trade, 212.417, 179, S10, B25, 1
S10, Trade, 215.067, 173, S10, B22, 1
S10, Trade, 221.333, 176, S10, B16, 1
S10, Trade, 226.683, 172, S10, B29, 1
S10, Trade, 230.417, 177, S10, B21, 1
S10, Trade, 235.467, 175, S10, B29, 1
S10, Trade, 245.950, 171, S10, B16, 1
S10, Trade, 248.133, 173, S10, B28, 1
S10, Trade, 258.950, 172, S10, B18, 1
S10, Trade, 269.917, 170, S10, B16, 1
S10, Trade, 275.867, 185, S10, B27, 1
S10, Trade, 281.350, 174, S10, B20, 1
S10, Trade, 287.267, 184, S10, B25, 1
S10, Trade, 291.550, 182, S10, B28, 1
S10, Trade, 292.133, 176, S10, B25, 1
S11, 12
S11, Trade, 241.317, 175, S11, B16, 1
S11, Trade, 244.033, 172, B14, S11, 1
S11, Trade, 250.183, 184, S11, B25, 1
S11, Trade, 258.250, 169, B13, S11, 1
S11, Trade, 265.733, 180, B23, S11, 1
S11, Trade, 269.567, 169, S11, B19, 1
S11, Trade, 273.967, 178, B23, S11, 1
S11, Trade, 278.850, 169, B26, S11, 1
S11, Trade, 283.183, 172, B14, S11, 1
S11, Trade, 291.200, 166, S11, B23, 1
S11, Trade, 291.933, 173, B13, S11, 1
S11, Trade, 297.550, 173, B24, S11, 1
S12, 49
S12, Trade, 3.967, 141, B14, S12, 1
S12, Trade, 9.700, 149, S12, B27, 1
S12, Trade, 13.267, 154, S12, B25, 1
S12, Trade, 20.383, 153, B26, S12, 1
S12, Trade, 23.217, 146, B14, S12, 1
S12, Trade, 28.550, 146, B15, S12, 1
S12, Trade, 43.433, 157, S12, B22, 1
S12, Trade, 48.650, 154, S12, B29, 1
S12, Trade, 58.567, 162, S12, B29, 1
S12, Trade, 68.133, 163, S12, B26, 1
S12, Trade, 68.950, 161, B23, S12, 1
S12, Trade, 71.250, 167, S12, B25, 1
S12, Trade, 80.517, 163, B16, S12, 1
S12, Trade, 84.700, 160, S12, B29, 1
S12, Trade, 89.450, 167, S12, B25, 1
S12, Trade, 94.833, 160, S12, B25, 1
S12, Trade, 97.933, 168, S12, B29, 1
S12, Trade, 104.200, 162, S12, B16, 1
S12, Trade, 111.400, 152, S12, B16, 1
S12, Trade, 117.767, 182, S12, B21, 1
S12, Trade, 121.000, 163, S12, B20, 1
S12, Trade, 125.517, 164, B17, S12, 1
S12, Trade, 131.650, 171, B26, S12, 1
S12, Trade, 133.800, 170, B26, S12, 1
S12, Trade, 140.450, 164, S12, B20, 1
S12, Trade, 147.000, 175, S12, B27, 1
S12, Trade, 148.983, 168, B23, S12, 1
S12, Trade, 153.100, 167, S12, B25, 1
S12, Trade, 162.267, 176, S12, B21, 1
S12, Trade, 167.667, 171, S12, B16, 1
S12, Trade, 169.967, 166, B24, S12, 1
S12, Trade, 174.567, 166, S12, B19, 1
S12, Trade, 178.733, 163, S12, B21, 1
S12, Trade, 187.083, 179, S12, B29, 1
S12, Trade, 194.350, 173, S12, B21, 1
S12, Trade, 201.167, 161, S12, B16, 1
S12, Trade, 205.583, 164, S12, B14, 1
S12, Trade, 210.483, 178, B24, S12, 1
S12, Trade, 216.050, 176, S12, B16, 1
S12, Trade, 228.833, 174, S12, B25, 1
S12, Trade, 241.217, 174, S12, B27, 1
S12, Trade, 245.200, 171, S12, B25, 1
S12, Trade, 249.500, 183, S12, B26, 1
S12, Trade, 258.767, 170, S12, B27, 1
S12, Trade, 265.550, 183, S12, B26, 1
S12, Trade, 272.533, 181, B26, S12, 1
S12, Trade, 284.767, 190, S12, B25, 1
S12, Trade, 288.783, 179, B24, S12, 1
S12, Trade, 295.467, 175, S12, B14, 1
S13, 2
S13, Trade, 89.350, 166, B23, S13, 1
S13, Trade, 146.833, 174, S13, B25, 1
S14, 13
S14, Trade, 240.100, 176, B24, S14, 1
S14, Trade, 247.367, 172, S14, B27, 1
S14, Trade, 252.183, 181, B22, S14, 1
S14, Trade, 256.167, 173, B24, S14, 1
S14, Trade, 260.667, 184, S14, B26, 1
S14, Trade, 266.317, 176, B24, S14, 1
S14, Trade, 271.533, 175, S14, B27, 1
S14, Trade, 278.483, 176, S14, B16, 1
S14, Trade, 278.900, 176, S14, B27, 1
S14, Trade, 284.317, 176, S14, B28, 1
S14, Trade, 289.000, 177, B20, S14, 1
S14, Trade, 297.167, 177, S14, B28, 1
S14, Trade, 299.533, 178, B22, S14, 1
S15, 3
S15, Trade, 68.200, 162, B16, S15, 1
S15, Trade, 85.950, 167, B22, S15, 1
S15, Trade, 265.683, 180, B22, S15, 1
S16, 44
S16, Trade, 4.983, 155, S16, B27, 1
S16, Trade, 16.700, 156, S16, B29, 1
S16, Trade, 26.083, 157, S16, B25, 1
S16, Trade, 29.267, 158, S16, B16, 1
S16, Trade, 31.633, 158, S16, B19, 1
S16, Trade, 35.967, 159, S16, B29, 1
S16, Trade, 43.683, 159, S16, B16, 1
S16, Trade, 63.450, 161, S16, B29, 1
S16, Trade, 70.483, 162, S16, B29, 1
S16, Trade, 73.500, 166, B21, S16, 1
S16, Trade, 84.950, 163, S16, B20, 1
S16, Trade, 87.483, 167, B24, S16, 1
S16, Trade, 93.000, 164, B16, S16, 1
S16, Trade, 102.583, 165, S16, B25, 1
S16, Trade, 111.533, 166, S16, B25, 1
S16, Trade, 116.217, 166, S16, B29, 1
S16, Trade, 118.583, 167, S16, B16, 1
S16, Trade, 126.000, 167, S16, B29, 1
S16, Trade, 130.517, 169, B23, S16, 1
S16, Trade, 134.167, 168, B16, S16, 1
S16, Trade, 140.967, 169, S16, B29, 1
S16, Trade, 144.033, 169, S16, B27, 1
S16, Trade, 147.017, 171, B22, S16, 1
S16, Trade, 159.783, 171, S16, B20, 1
S16, Trade, 170.250, 172, S16, B25, 1
S16, Trade, 171.667, 172, S16, B25, 1
S16, Trade, 179.083, 172, S16, B25, 1
S16, Trade, 182.050, 179, B26, S16, 1
S16, Trade, 182.783, 178, B22, S16, 1
S16, Trade, 190.583, 174, S16, B19, 1
S16, Trade, 206.150, 175, S16, B16, 1
S16, Trade, 211.100, 178, B26, S16, 1
S16, Trade, 218.283, 177, S16, B27, 1
S16, Trade, 229.033, 177, S16, B16, 1
S16, Trade, 238.717, 179, S16, B29, 1
S16, Trade, 248.167, 179, S16, B29, 1
S16, Trade, 251.367, 180, B16, S16, 1
S16, Trade, 259.117, 181, S16, B17, 1
S16, Trade, 260.917, 181, B16, S16, 1
S16, Trade, 272.950, 182, S16, B28, 1
S16, Trade, 274.650, 182, S16, B25, 1
S16, Trade, 281.767, 183, S16, B29, 1
S16, Trade, 285.900, 183, S16, B29, 1
S16, Trade, 297.700, 185, S16, B16, 1
S17, 0
S18, 18
S18, Trade, 5.383, 162, S18, B29, 1
S18, Trade, 17.100, 163, S18, B25, 1
S18, Trade, 33.783, 165, S18, B25, 1
S18, Trade, 85.917, 171, S18, B27, 1
S18, Trade, 102.917, 172, S18, B21, 1
S18, Trade, 112.267, 173, B26, S18, 1
S18, Trade, 126.133, 174, S18, B25, 1
S18, Trade, 129.067, 175, S18, B25, 1
S18, Trade, 163.267, 178, S18, B25, 1
S18, Trade, 179.533, 180, S18, B29, 1
S18, Trade, 187.333, 181, S18, B21, 1
S18, Trade, 196.150, 181, S18, B29, 1
S18, Trade, 213.367, 183, S18, B21, 1
S18, Trade, 238.233, 186, S18, B27, 1
S18, Trade, 259.300, 187, S18, B29, 1
S18, Trade, 262.950, 188, S18, B28, 1
S18, Trade, 275.000, 189, S18, B29, 1
S18, Trade, 298.850, 191, S18, B25, 1
S19, 0
S20, 4
S20, Trade, 111.600, 179, S20, B29, 1
S20, Trade, 116.483, 179, S20, B25, 1
S20, Trade, 164.217, 184, S20, B29, 1
S20, Trade, 206.433, 188, S20, B29, 1
S21, 1
S21, Trade, 206.633, 192, S21, B25, 1
S22, 0
S23, 0
S24, 0
S25, 0
S26, 0
S27, 0
S28, 0
S29, 0
